,text,id,category
644,"Glucosamine Sulfate, Chondroitin & MSM Complex Extra Strength ""Triple-Threat"" Joint Supplement, 4700mg per serving, Supports Relief of Joint Pain, Aches & Stiffness, Moneyback Guarantee
great product for what it is. id like to see some with less MSM and more chro, and glu per pill, soft capsules were easier then the normal horse pills.",R3JIY02KJRU0CT,Health_Personal_Care_v1_00
645,"Airborne Immune Support Supplement with Vitamin-C Chewable Tablets
These taste great and contain mineral oil, which makes them dissolve faster. They are more expensive than other brands but I can take them regularly without getting sick of the taste.",RNPTT9VMK1C1H,Health_Personal_Care_v1_00
646,"Concord Health Supply Fingertip Pulse Oximeter with Reversible Display
Very easy to use and is accurate to the one our Drs office uses.  I liked that it came with a case and lanyard.  Would recommend it.  The visiting nurse that we had used the same one.",R2WXITFL5YJCO2,Health_Personal_Care_v1_00
647,"OKAMOTO Beyond Seven Bulk
Seller: 5 Stars<br />Product Quality: 5 Stars<br /><br />I've used only one but it didn't break nor slip! it was a great night using that little one ;)",R46NX2CO36DRX,Health_Personal_Care_v1_00
648,"Blue Emu Original Analgesic Cream, 12 Ounce (Packaging May Vary)
My imagination tells me this stuff in helping me.  It don't stink, but may be mostly cold cream.  Who knows, lots of folks are convinced it works for them.  Perhaps modern snake oil.",R16NC7IUO7IWOR,Health_Personal_Care_v1_00
649,"Natural Scented Deodorants
I really wanted to like this deodorant, but after a week of trying this out in 95 degree heat - I found that the deodorant is only effective for about 2 hours, and then just doesn't work",R1Y3ACAHMCC5YV,Health_Personal_Care_v1_00
650,"21st Century Estro Support Tablets, 60 Count
When I had my  hysterectomy 9 years ago this is the only product I found that controlled my hot flashes and night sweats. I have been taking it nightly ever since!",R2IPZ5Q94S93QD,Health_Personal_Care_v1_00
651,"Flents Eyelid Cleansing Wipes (30 count)
I love this item.  I use it to remove eyelid &#34;gunk&#34; .  The no-rinse formula is very effective yet  gentle.  The individual packets make it easy for travel.",R2E5EGK0CNF2D4,Health_Personal_Care_v1_00
652,"Pampers Swaddlers Newborn Diapers
Best diapers, but you pay for it. They don't leak, are super soft, and I honestly have no complaints other than they are a little more expensive than other diapers.",R2MLE3F6NEBLQ1,Health_Personal_Care_v1_00
653,"SKALD
This is a great product!  I feel that i have more energy and focus for my workouts now and i am also shedding the weight off.  I would recommend this product to others!",R1HAZDGZTRLCI3,Health_Personal_Care_v1_00
654,"Curad Extreme Hold, Assorted Sizes, 30 Count
These are the best bandages I have every bought. We seem to go through a lot of band-aids just having a lot of kids in the summer. These work great for little cuts and scraps.",RHYT4T96MSL8T,Health_Personal_Care_v1_00
655,"Cosmetically Sealed Sealed With a Kiss
I love this product and have used it for years. However the new smaller rolling ball gums up more often and is just not as usable as the old larger rolling applicator.",R30IPXJSHYGNWB,Health_Personal_Care_v1_00
656,"Emjoi Epi Slim Epilator - Battery Operated (Latest Edition)
this is my 2nd one 1st one lasted years. Got one for my sister this time as well as a new one for me. Time saver no more pluckung facial hair one at a time.",RTUG34RFBYLQP,Health_Personal_Care_v1_00
657,"Dynarex Adhesive Fabric Bandage, 1 Inches X 3 Inches Sterile, 100 Count…
These bandages are very good for the price.  Sometimes they don't stick well if your skin is sweaty.  They remove fairly easy and this is less painful for sensitive skin. They work fine.",R1CJNEEXTFFEZV,Health_Personal_Care_v1_00
658,"Km Hookah 32"" 100% Authentic Shisha Khalil Maamoon Hookah Kahramana Single Blue Pear
It arrived and I thought something was off. It's not the same color as what I ordered. I'm not about to send this large of a glass package back but I was a little disappointed.  Works good though",R3CJCJSU7PONZP,Health_Personal_Care_v1_00
659,"Drive Medical Deluxe Swivel Seat Cushion, Gray
This makes it much easier for my husband to sit at the table. I have purchased three of these seats, two for our home and one to keep at our son's home.",RAUMD7E8PIWFO,Health_Personal_Care_v1_00
660,"Terry Naturally Curamin Extra Strength, Safe and Powerful Pain Relief with BCM95 Curcumin 120 Tabs
I don't know weather it's just on my head but about  a week after I started taking Curamin three pills three times a day really my knee's pain slowly got better.",R2B4LPNY64SERK,Health_Personal_Care_v1_00
661,"Polar Products Active Ice Therapy System 2.0
This item cooled ok however the pad got wet very quick which was bad for the dressing on my surgery.  In addition the cooler arrived looking like it was already used.",R5I9CJ8EK9S8C,Health_Personal_Care_v1_00
662,"Majestic Pure Fractionated Coconut Oil, For Aromatherapy Relaxing Massage, Carrier Oil for Diluting Essential Oils, Hair & Skin Care Benefits, Moisturizer & Softener - 16 fl Oz.
Great product, arrived on time (had to one day ahip it) whole and happy with an intact tamper proof foil seal and working pump.  I just ordered a second bottle for home use.",R2HQCH92E7EFAZ,Health_Personal_Care_v1_00
663,"Celeste Stein Therapeutic Compression Socks, 8-15 mmhg, 1 Pair
Love these compression socks! They are lightweight but still have enough support to keep swelling to a minimum which is important as I rehab from an ankle surgery & still want to remain active.",R2NUGTEA3RZW1F,Health_Personal_Care_v1_00
664,"Beautiful Essential Oil Wooden (Bamboo) Storage Box, 24 Compartment to store and protect your Essential Oils by Dreaming Earth Botanicals
The wood is beautiful, the craftsmanship  is excellent.  I have purchased two of these, one after the other because they are so nice.  Neither of mine have any hardware issues.",R39OTMNH6651ML,Health_Personal_Care_v1_00
665,"Probiotics 30 Billion Per Capsule; Flora Pro-Health by Naturenetics - 60 Day Supply - Vegan - 3rd Party Tested - No Refrigeration Required
Great product. Helps to keep sickness away. Any time I'm not feeling good or feel a cold coming on, I take this and it goes away quickly! It also helps w/ constipation also!",R3KATEGYFXT91F,Health_Personal_Care_v1_00
666,"At&T Handset Only Dect 6.0 For Cl84100
This phone matched the description as advertised.  This phone was added to my existing phone system.  It works perfectly.  The price and speed of delivery was important in placing my order.",R2FQSUTQJVI005,Health_Personal_Care_v1_00
667,"Optimum Nutrition
I have ordered this product repeatedly.  It always gets to my house within two days and is exactly as advertised.  I take 30 grams per day, so the container lasts about one month.",R34UVMAMWL1829,Health_Personal_Care_v1_00
668,"30g SUPER NUMB Anesthetic Skin Numbing Cream Numb Tattoo Laser Piercing Waxing FAST SHIPPING
Good product but u have to plan ahead because I takes 2 hours to have a full effect.  I use it for a rib tattoo and I felt almost nothing. I will buy it again.",R1HSVQMPSUUPFU,Health_Personal_Care_v1_00
669,"BSN Amino X Post Workout Muscle Recovery & Endurance Powder with 10 Grams of Amino Acids Per Serving
This thing is awesome and priced really well. I use it during working out. I sip on it every after set XD. Makes you last longer!<br /><br />Also, the taste is very good. Just like drinking a juice.",R1B27HT5FRTPH0,Health_Personal_Care_v1_00
670,"New Model Rechargeable Electric Callus Remover, Foot File, Pedicure Tools Skin and Callous Removers with Extra Replacment Mg-3
This product turned my dry feet into baby soft skin. Quick, easy to use instructions and a quality sturdy product with A+ packaging makes this a great gift to yourself or any family/friend.",R1CFX0IST94I03,Health_Personal_Care_v1_00
671,"Stander Bed Rail Advantage Traveler - Portable Folding Travel Bed Safety Rail + Elderly Assist Handle + Bariatric Support Handle & Pouch
I suffer from arthritis, and this helps me get out of bed  whenever I have a flareup.  Also, this keeps the mattress from sliding off the box springs..I highly recommend this item.",R3SRE5ENXMC6WG,Health_Personal_Care_v1_00
672,"Snorepin™ – Anti Snoring Aid Sleep Device- The Smarter Solution Against Snoring and Sleeping Conditions – Naturally And Effectively Stop Snoring
I received this Snorepin for review. I found them a uncomfortable. They are made of hard plastic and can be scratchy. They are large and fit only part way in.",RHXG6BKVOVBGT,Health_Personal_Care_v1_00
673,"Generic Omeprazole OTC 250 Capsules 20mg Alternative to Prilosec OTC Acid Reducer, Treats Frequent Heartburn Gastritis
I wish I had read the information better.  It is not the same color as Omeprazole.  It comes from overseas. I won't buy it again and not sure if I will even use this pkg.",R3TSCTN40PCRZO,Health_Personal_Care_v1_00
674,"Tranquility Premium OverNight Disposable Absorbent Underwear (DAU)
Caring for my Mother who has dementia, these have been a wonderful product in her care.  It is much easier to keep her clean and comfortable with these.  They work well.",R2ORGPLN1V1YKI,Health_Personal_Care_v1_00
675,"Biotin (High Potency) 5000mcg Per Veggie Softgel; Enhanced with Coconut Oil for better absorption; Supports Hair Growth, Glowing Skin and Strong Nails; 120 Mini-Veggie Softgels; Made In USA.
My hair has grown at least an inch a month since taking it. Other biotin brands made my skin break out, but not this. This brand has made my nails and hair grow faster and my skin soft. 5/5",RDVQMFGD1NJEC,Health_Personal_Care_v1_00
676,"Soapwalla - Organic / Vegan Deodorant Cream (2 oz)
This is amazing; unbelievable protection against perspiration odor. At the end of the day, and intermittently out in 90+ degree weather, there was...nothing!",R1GE1FTN3BYZIS,Health_Personal_Care_v1_00
677,"Etekcity Digital Body Weight Bathroom Scale with Curvy Sleek Design, 400 Pounds，Body Tape Measure Included
Got this on sale. Looks really nice and it's one of those scales where you can just hop on and it'll take your weight quickly, consistently, and accurately.",R2QMZR42R3ACJA,Health_Personal_Care_v1_00
678,"MyChelle Love Your Lips, Black Currant Pomegranate, 0.5 Ounce Tube
I have been using this lip balm for years.  A tube lasts forever!  I was unable to find it in a store recently so was thrilled to find it on Amazon!<br />This stuff is the absolute best!",R1RDCXISX4QN1,Health_Personal_Care_v1_00
679,"Dymatize Nutrition Elite Whey Shake, Cafe Mocha, 2 Pound
A little higher in carbs than I prefer for weight maintenance, but the taste was fantastic.  It does have caffeine.  The texture is a little thin, as I like it.<br /><br />It's a treat.",R2H5GB8N4WJKXJ,Health_Personal_Care_v1_00
680,"GESS146 Mini Slimming Massager Belt,fat Burner Waist Massager Belt ;Arm Thighs Abdomen Vibrating Fitness Belt;multifunction Mini Slimming Belt
The massage belt is easy to use and can be used on legs, thighs, belly and the back. After using it, I feel very relaxed. My mother loves it too, so I give her one as a gift.",R4SWYP3VJM5EC,Health_Personal_Care_v1_00
681,"Whynter 20 Bottle Thermoelectric Wine Cooler with Black Tinted Mirror Glass Door
I bought this as a gift for Father's Day and am very happy with my decision to purchase this. You can't beat the price for all that it comes with! Definitely a great gift for wine connoisseurs.",RPJA1ZU4WNB7Q,Major_Appliances_v1_00
682,"Whynter BWR-33SD 33 Bottle Built-In Wine Refrigerator
I don't notice the noice as other people have commented on. It looks great, higher end even. I knocked it a star because the distance in between the shelves is rather tight.",R2GR6K9FW4YAX0,Major_Appliances_v1_00
683,"Danby 120 Can Beverage Center, Stainless Steel DBC120BLS
Love this thing.  I only wish they had a more stable footing to hold bottles.  I had to rig and cut plastic to put down so my bottles wouldn't fall over.",R5CEYR9DYQRW9,Major_Appliances_v1_00
684,"ARKSEN Portable Mini Washing Machine 8 - 9LBS Dorm Camping RV Compact Laundry Washer
Washes great!!! Doesn't spin as good as I was expecting. We use it while camping so it served purpose we wanted. I enjoyed not  having to laundry towels for camper when I got home.",R2XG8L628CBMZA,Major_Appliances_v1_00
685,"Samsung Appliance DW80F600UTS 24"" ENERGY STAR in Stainless Steel
Stopped working after 10 months.  As it was purchased 2 months before installation, the 1 year warranty didn't cover it.  Very disappointed in Samsung.",R2PDMW0HK119IE,Major_Appliances_v1_00
686,"Avanti 18 Bottle Dual Zone Thermoelectric Wine Cooler W/Glass Door / Stainless Steel Handle
Worked great for exactly 16months.  Then the upper compressor went out.  The appliance repairompany that Avanti referred to me wanted $250 to replace that part.  That is more than the unit cost new.",R2FPBRURQVF9VR,Major_Appliances_v1_00
687,"GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator
We are very happy with the speed of delivery and the quality and price of the water filter.  We will definitely reorder again when a new one is needed.  Thank you for the great service.",R35WF52WCC3SXN,Major_Appliances_v1_00
